,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
151,(8.420809254028866+6.18258316341917j),(1.2323419998592124+0.38197067601528717j),(0.9703124000097624+0.9158123495580757j),(0.2985617803385511-0.23905419696400126j),(0.8894031681878825-0.0994682234263059j),(1.2303075596850677+0.31378231053265654j),(1.0121249401196895+0.2809248097657501j),(1.2234704321251821+0.3240494198043709j),(1.2431105991939302+0.41599019363089285j),(-0.16830706363685755+0.5199782979334235j),(2.168264454998688+0.655665328539323j),(2.1138736725226552+0.08544793849018226j),(2.1632576889902047+0.5406289497749664j),(2.3913944599405212+0.3271844213399984j),(2.126108138816952+0.7035469143158075j),(3.917720833785216+1.7497177347390318j),(2.2734109806231726+0.6393307136912104j),(2.2944629763178495+0.519756036139838j),(2.2044921198205+0.5454161535693132j),(2.579751824994799+0.43199915195290794j),(2.9918591117614195+0.014667487789271183j),(2.7262827179927958+0.33050001303977083j),(1.9831021011159726+0.589274843222894j),(3.0994509955088527-0.44494561562564167j),(6.526663000152881+1.9217255216030253j),(8.425810635071853+1.283808738945605j),(8.081612597326336+2.0811801167708577j),(7.682148824095404-0.4925375101454519j)
152,(8.454594537980801+6.737398576696351j),(1.2403047671811167+0.39206977915800517j),(0.9670584375867661+0.8638473645794572j),(0.2594854923988371-0.042500061703463814j),(0.9370309673679146+0.16112113941053013j),(1.369791958004272-0.05849294784730089j),(1.0869383544573499+0.24687272102168395j),(1.182746575319224+0.24944004219070753j),(1.3461055923599876+0.41658972255161003j),(-0.17633752597427638+0.7397580281172339j),(1.9904972923612168+0.9294464606991331j),(1.992415489786464+0.7199948159065724j),(2.0061188220575326+0.5930101164989505j),(1.9071419187620036+0.16955804960209223j),(1.9429269166313732+0.5008805884544084j),(3.406230826369373+2.2366847160243606j),(2.2261244464619403+0.8511539924831334j),(2.388760447404237+0.5739511995457355j),(2.4450271187579102+0.23022464065571885j),(2.301596321329716+0.6455335301445647j),(2.086672291478655+0.5632104435281108j),(2.95289923780171-0.17185596422848368j),(1.826133976602409+0.49172762417190197j),(3.1581597770881986-0.3100022194697717j),(6.330915810940016+1.7586691058867054j),(7.767843087356766+1.8164958949544447j),(7.738621437764224+2.342192822905116j),(9.539325449254356+0.18978606627429603j)
153,(8.765777634455624+7.397121292341764j),(1.1388478445560808+0.3956220753884729j),(0.8927774945621062+0.8833248720229019j),(0.2359019761603384+0.010541030469674703j),(0.739194613880654+0.08204445629328601j),(1.1042255374493153+0.6471524930865508j),(1.2578495410325943+0.5086044910444613j),(1.1953724130739973+0.5313763819011583j),(1.2173832398157458+0.31508039254544357j),(-0.16019081384694606+0.5173895690288193j),(1.97933021073033+1.1372920495960885j),(1.560223812652006+0.6672480127242217j),(1.8223195596430553+0.5786477480190866j),(1.8130741631329768-0.18609611489644443j),(2.0071527496440527+0.6053711517861774j),(3.9219066819261905+2.188998535684418j),(2.142738203549582+0.8232235460778659j),(2.2590852836122197+0.5026710870416984j),(2.1268585912603797+0.29395426057596874j),(2.383725155992934+0.6226526659609815j),(1.7008281961355816+0.4994191074653457j),(2.733001644475635+0.7916857663372593j),(1.9120460926004659+0.46324934248623434j),(3.041868845616211-0.07501020016026691j),(5.6918152430838385+1.6529864386823152j),(6.430076361307698+2.530573386495314j),(8.09120878081704+2.7773192539924576j),(9.905613822515637+7.448317602125526j)
154,(9.470207047296675+7.779519850734562j),(0.9805290812135621+0.4541059373642078j),(0.8979695974945764+0.8505099723888097j),(0.30858877311567673+0.010521788281940635j),(0.774638212586203+0.04003441839655924j),(1.0216851232627269+0.24613680113625752j),(1.1044022042012933+0.46655222643665645j),(1.0370796872086812+0.4291378014018334j),(1.3040439236155659+0.4374601870849766j),(-0.2949115742153616+0.8285231101498826j),(2.046085703763693+1.0748991409100728j),(2.1260488578245416+0.6138299004218034j),(1.7757283630536755+0.7919348655054136j),(1.9620753959191306+0.5683791945323762j),(1.99339489264596+0.810127794533468j),(3.8995838838101373+2.6850860391742546j),(2.117973172435372+0.8237787747500418j),(2.219425489119092+0.8592907318854103j),(1.8912772677390173+0.5385536436585056j),(2.227384457015638+0.8219957987865927j),(1.8987803949631208+0.9204296271892716j),(2.43483054867207+0.9621122796664826j),(1.7395327284180855+0.7941178482575598j),(3.325658755607253-0.09703989960372317j),(6.17989602529831+1.829336954437381j),(5.325575496909591+3.445260395160184j),(7.966583836931499+2.7480063948785785j),(10.49586532432295+1.0721645481373796j)
155,(10.447540411721238+8.055406361911912j),(1.1330663025344918+0.4789621594388058j),(0.8210922677453778+0.8433663018345473j),(0.2852083168683902+0.04395623369515953j),(1.0172030377418135+0.13214600693605197j),(0.8700156424916339+0.3152065146842738j),(1.1107264079229977+0.7093595234379644j),(1.1625872800487067+0.5523300079003669j),(1.1965547955522897+0.5004136711943021j),(-0.20988592904981274+0.8660507716262104j),(2.0458713696813726+1.4305506600064597j),(1.927016062740427+0.8177301625421836j),(1.8840492572203176+0.8706389021965495j),(1.9096974623881073+0.6862392938053994j),(1.9201386458661005+0.9773903489596159j),(3.871210103113075+2.7847614489892827j),(2.069462218214874+0.9141208234681537j),(2.2298016216715126+0.9134606246082277j),(1.8443810950191597+0.7053951650779651j),(2.263439798931612+0.8645349942269435j),(2.395063203306307+1.2203592503794773j),(2.535608938254766+1.1853335922011046j),(1.710193308027862+0.9028098592376791j),(2.8092532892851327-0.06729813171325845j),(6.062569875558847+2.981029736443608j),(5.968197982862594+2.340959314367041j),(8.05183926362481+3.127566035249974j),(7.540802670105762+7.090480180256991j)
156,(11.829109020112186+8.118400060866094j),(1.1509848145824015+0.525436932819443j),(0.8014932442167344+0.9082757478396566j),(0.3951339729827491+0.18081803364649546j),(1.0578761324576045+0.3848951344730734j),(1.3594646740738874+0.32204851885522784j),(1.040797682948483+0.7144769539391441j),(1.180467879076573+0.6352146859170346j),(1.4034697295753757+0.44604493003031803j),(-0.06999162900368394+0.8955490052956023j),(2.7801241154146674+1.689917536656756j),(2.140448378718021+0.7553772132674607j),(2.0115363761688205+0.9364204435299962j),(1.8459997347467938+1.1776725362226546j),(2.166653798503307+0.9186554669865776j),(4.844226371246034+3.243312863048184j),(2.382004485354575+1.0736696624750648j),(2.365828058757255+1.1404334463660235j),(2.6933040519158147+0.778655385162299j),(2.327109792315955+1.0540501338286095j),(2.772431015536471+1.2686565509413723j),(2.248796198133+0.91177564131874j),(2.497459420166473+1.5727436765031306j),(3.3702635302313513+0.3193326512361199j),(6.227477164323022+2.528003181601093j),(6.293164738892417+3.1318183734679117j),(8.382727533346001+3.764454862922841j),(9.034717125496224+2.9246829485787336j)
157,(13.029923388225948+7.438505998440581j),(1.3383886593402816+0.6309025239811074j),(0.7657154131458288+0.9234649910983639j),(0.44750623618737856+0.059516642397903996j),(0.7662611314372202+0.6814114093387869j),(1.4234388564323857-0.040859176865018366j),(1.3031955542289837+0.6016914078381099j),(1.2091537668750183+0.6966972610338281j),(1.317602788795185+0.5468096210695531j),(-0.08692019898979654+0.8137120606063922j),(2.976871875790048+1.3656510967152504j),(1.9453336625992754+1.05228272955592j),(2.0515876107422066+1.0775278670650121j),(2.0490048097145177+1.2263821137534847j),(2.1324839332036065+1.137928149640174j),(5.604564139536152+2.9162184989509625j),(2.429458075561519+1.225675849322233j),(2.3950212695300857+1.2441555566774403j),(2.4140723428698356+1.1785478152105766j),(2.4066322443950616+1.254957608549397j),(2.4444022909852343+1.1351838710846303j),(2.818530362083146+1.4215302471525788j),(2.485751410148069+1.0847540128859734j),(3.414486129872661+0.30766894770985537j),(6.434891259915521+2.9639268461046737j),(4.052458417383955+3.379912962691011j),(9.03095101579719+4.144114876529789j),(10.116936505922729+5.8181054538862j)
158,(14.18950615870418+6.335829894143093j),(1.3262379483257436+0.6950305097519579j),(0.7257041358234135+1.0186361587610164j),(0.4513090830015118+0.16843787469846175j),(0.9926536103872172+0.1881083188571596j),(1.0262408675090622+0.35375904081870774j),(1.3668746678181962+0.7311421147913338j),(1.2291815122980343+0.9092452256614139j),(1.4499744523803817+0.5591998747193958j),(0.0691476136079082+0.984081339550279j),(3.440514506225206+1.0047604690367336j),(1.9063424325992389+1.0575747507555404j),(2.0904280020689368+1.1943145657697547j),(2.000424186903563+1.0207535290766696j),(2.0692660621743637+1.3186961308868992j),(6.396392685431483+2.1359705695362j),(2.682892184839925+1.3363543958483144j),(2.3346893288506316+1.3830104775829668j),(2.2478873690184615+1.8262503515249422j),(2.630235189708848+1.4905226664925968j),(3.2614367724147773+1.4573590503558682j),(2.51057361497819+1.0426119304263628j),(3.247244571532824+0.22632141008341805j),(3.390804797278172+0.5327755254662433j),(7.114654664347949+3.1772252764213267j),(6.765152180014748+3.888994145053079j),(9.308467306572917+4.200101075885229j),(9.969005836571423+7.300976238393022j)
159,(15.09233470633544+4.909363010540491j),(1.5202557475002108+0.9605271531135712j),(0.6994122674116694+1.1670396035441697j),(0.46200399001746245+0.31270787174019204j),(1.1042295385395344+0.9344474435853918j),(1.1075810616363868+0.7182841808203863j),(1.3080881788292977+1.0796135690023254j),(1.4930118945578166+0.8871380204081698j),(1.5827577524518+0.5881863007393531j),(0.2684626717209481+1.0082659506902825j),(3.263632067329258+0.655227992271437j),(3.434487358319144+1.1970986031243798j),(2.396553573499783+1.5223573719186068j),(2.5964106878534703+1.7201731403096583j),(2.427134488784308+1.4699715526991328j),(5.936087639306061+1.578782894643809j),(2.7520542221350435+1.5572054524009966j),(2.7255607359939718+1.6113452817284146j),(3.1195086688232445+1.7318089641089331j),(2.79494228778038+1.7931232198016818j),(2.9468411364007054+2.4037468875921886j),(2.9811317878844386+1.8097325352914595j),(2.642067405195229+0.17892379159345997j),(3.771301252170044+0.7276814524782134j),(7.8265256580934714+3.725986309290847j),(7.373628148071572+4.6514586406877765j),(9.565271251309113+5.234879383471477j),(13.526540530531747+7.5214806930577245j)
160,(15.488178685584575+3.2417927898218943j),(1.702368500332086+0.9336799537419599j),(0.8250456751055115+1.2496703359995245j),(0.49820171891606735+0.41591880932239833j),(1.4840728669647065+0.6496081766879667j),(1.220911435217224+0.4448110290236918j),(1.7069900622301786+0.9966147861607932j),(1.7447021945382404+1.0875422550481486j),(1.706353473823487+0.649322292337803j),(0.3851440019894123+1.2185772667241002j),(3.340612460478834+0.5830079884444502j),(2.69909687672368+1.397210456544608j),(2.853889345396744+1.6233838760470274j),(2.889310316311127+1.2961604913837685j),(2.939139610406472+1.6455888570579356j),(6.343321121325225+0.9617763691738845j),(3.093209718740262+1.6869270005672303j),(3.2972738676068296+1.9976822454131744j),(3.383804793595441+1.7450411037529088j),(3.250097313633136+1.9781809873117242j),(3.243316058159152+1.8258157686631942j),(3.360107953309476+1.9683812193103118j),(2.6913957691953865+0.25981334607323986j),(4.018402126290384+0.8312293714733915j),(8.376538510218547+3.7704297755569733j),(8.970464115852769+5.5740076555540226j),(11.352008182787486+5.752594954241631j),(13.16499912819266+7.602129601798283j)
161,(15.503677127402439+1.3054064697434287j),(1.8100768395226186+0.9735179294897308j),(0.8694691604055335+1.1951538801071688j),(0.5622340405027934+0.32299733386741397j),(1.355785521859065+0.44601739660396084j),(1.6761724770088156+0.6354903812112107j),(1.877425793932992+1.082546151073113j),(1.7275368849986728+1.078162362999634j),(1.87560883205954+0.6919399189297983j),(0.5497824812856972+1.158372040736078j),(3.7744184312616347+0.48093810310049584j),(3.6858766419413564+0.9967811106944173j),(3.033721735378338+1.5286504053422059j),(2.9130016461749975+1.3695610348932776j),(3.213278474202702+1.7862855474997852j),(6.549830725777016+0.3881513775681131j),(3.294249490462252+1.5133751223970315j),(3.574917607164412+1.753131705417506j),(3.5320244520704214+1.4565075540819106j),(3.679445959131463+1.7736747672289388j),(3.377420028391733+1.6651948318074554j),(4.0258425966033995+1.3583680066273705j),(3.1703297800656927+0.3220876162556499j),(4.455854541744057+1.011205653391803j),(9.164451037012011+4.246328322562002j),(9.196249950208221+4.41459146240558j),(12.407476470314236+5.422310576105998j),(16.454489320623562+6.3358140843973105j)
162,(14.79512180561499-0.4061367480949033j),(2.0015449421004616+1.0463849857723284j),(0.7138884814713069+1.3279695179747013j),(0.5677263291500106+0.5480668765403194j),(1.185836265774297+1.17059222980338j),(1.8701382593295444+0.6233624229929212j),(1.8041961987353843+1.108723409136243j),(2.1245421680601946+1.1774857089985638j),(2.0671094859486607+0.6034792403539139j),(0.7380401969760313+1.1557486548928233j),(3.8593536604405227-0.375098787174958j),(3.2174794271219507+1.8985901989912062j),(3.2691536359502655+1.7223380361265825j),(3.3220234674388007+1.7047795680021505j),(3.6348933713305316+1.9325361892983797j),(6.309298980208127-0.04001965036056746j),(3.417639533898686+1.5525974545656516j),(3.775309072061647+1.9255098644102782j),(4.180365075099809+1.4152900729274112j),(3.91384134520209+1.9464393194025391j),(4.063522947061901+1.95548799254101j),(3.934637117073247+1.6342802310181823j),(3.5941709802724517-0.0072374817674253295j),(4.559542425063192+0.954749665425026j),(9.64890285902193+3.941164281631786j),(13.185682208817946+4.98980530825842j),(13.42383764045548+5.527807897763295j),(15.841304466911525+5.077208858792181j)
163,(13.659153270297203-2.003166640195576j),(2.3586332486747716+1.0453597292455368j),(0.612798949977756+1.669727017041973j),(0.7815558516222748+0.6563434261632978j),(2.0501622330207527+0.8625294879674775j),(2.098041559343316+0.5661837639227788j),(2.1480685487730393+1.240779575679766j),(2.323976459300785+1.2597230688377412j),(2.2939931374939624+0.5774446794048212j),(0.9449719736665836+1.3262869632028356j),(3.240007798445062-0.3729043652013737j),(3.6839480707769128+1.5562910399341892j),(3.8895346375497737+1.9385769379480384j),(3.914740631031463+1.667370922986941j),(4.209860285973832+2.1051567226378456j),(5.938553427599648-1.0779181886796947j),(4.026015245947366+1.9848329081517613j),(4.321130885565966+1.9920949471451947j),(4.037887596101921+1.9904335065628043j),(4.568604901307182+2.1151660011123057j),(5.203433417841691+1.8026159229803398j),(4.940651699189496+1.9490175041571718j),(3.0610831813036765-0.552490788606309j),(5.391609352849839+1.203086545451974j),(11.152451914617718+3.440990444245349j),(12.207100125633957+4.953893173167217j),(15.34887971886955+5.732200130880974j),(20.5438995514001+4.727272381986134j)
164,(12.049218718943722-2.962936213874719j),(2.851747720952326+1.0924092123084015j),(0.6612354846821781+2.212360380422695j),(1.1859506999085516+0.7971760783396052j),(2.435190820286001+0.5834327098226888j),(2.4711866530195956+0.685091106301204j),(2.5109648247130765+1.3261209170629413j),(2.770512572659122+1.428047536978385j),(2.4916841601923405+0.4827407677980995j),(1.3843396969509707+1.397054559170216j),(2.9504211244294756-0.7021112267720404j),(4.536747074501297+1.4773181085768814j),(4.692549623250103+1.8173662153914039j),(4.560302027503056+1.5984513829564622j),(5.060325955328402+1.8244236487982959j),(5.084417804609293-1.6272093598699418j),(4.938258438660124+1.9995463890762477j),(5.295055290006874+2.0395332194726103j),(5.955989710395769+1.377309968047296j),(5.576681108444631+2.1072266354536375j),(5.961442673428396+1.7800841921071917j),(5.73586830213953+1.6939770481037293j),(2.7157903481483605-0.9754581024209064j),(6.010784459888271+1.2629694808318803j),(13.191037532330123+3.4114647584676683j),(16.150007229022595+7.312081697529023j),(17.59354178188893+6.151371003332302j),(23.17764005994969+8.612438740658733j)
165,(10.484388052887043-3.4670581640997664j),(3.354711332935555+1.0126660576395228j),(1.193614370863052+2.8735739056516967j),(1.72425701950068+0.997901795983213j),(2.93029528974935+0.34938386782998204j),(2.574014096932868+0.7494981653530197j),(3.240512329584795+1.525676020877098j),(3.691601515836048+1.1391393992604653j),(2.843964530457343+0.21506936981271757j),(2.0137404682501074+1.3048843683954474j),(2.871391400291999-1.1042776187275758j),(5.447894506055887+1.3532734914449533j),(5.57224449853006+1.3827015356475707j),(5.658727421072284+1.2141371191245787j),(6.31451434908034+1.009818639609852j),(4.757129785944813-1.4736596346519097j),(5.710549711405517+1.8855699313514713j),(6.678250191407523+1.5590035380675393j),(6.203691783224648+1.7248672354800922j),(6.687081007286863+1.7196937947886517j),(6.088220424882595+1.4068446007191824j),(7.177558492689019+1.6522567912486104j),(2.8783795901693554-0.31233684597441624j),(7.317392330283758+0.7980699489763898j),(15.338724457891542+2.3907095304403607j),(18.127021383956393+4.260968880582909j),(21.205041552412766+4.946382349166428j),(29.276627541368146+5.810465900614106j)
